mean_f_lambda,n_data,noise_f_lambda,unc_f_lambda,wavelength
0.634573532776399,22.0,0.43504451528437293,0.43668765006097904,764.0
0.11707289792273355,23.0,0.3756242199079402,0.43296624904274744,768.0
0.48098988737910986,22.0,0.33663645514200463,0.3862338428707371,772.0
0.1589146083139855,23.0,0.29453545644410173,0.3212458672195466,776.0
0.03707537994804708,22.0,0.2759590520746978,0.2866570270973186,780.0
0.4929319854754095,26.0,0.3043674342593724,0.32141669707580217,784.0
0.7081002718345686,44.0,0.2866575977474271,0.3276799916894854,788.0
0.44302191077308223,44.0,0.2518274582244159,0.2543743823610077,792.0
1.0347249330106107,44.0,0.24151993976805214,0.20957171661032173,796.0
0.4639208170931873,43.0,0.20864713421317255,0.26206657436659003,800.0
0.4119802079228468,43.0,0.1801467176889536,0.17776155774264718,804.0
0.26670720729283814,43.0,0.171071323908349,0.17917384909436218,808.0
0.358781864823297,43.0,0.16086026733898723,0.179567318613339,812.0
0.6961171533025446,42.0,0.1563690810641386,0.22324747202491935,816.0
0.5292819131697927,42.0,0.1409779392780952,0.1545218663418467,820.0
0.9397705332484356,43.0,0.13481920332018998,0.1432135764473263,824.0
0.8760828543000105,41.0,0.13122215023986228,0.15386327550329493,828.0
0.6912475624786956,42.0,0.12815392359872027,0.143409512963006,832.0
0.6581611481308937,50.0,0.25789976566525363,0.30584879821342636,836.0
0.6085180405287012,62.0,0.23593150404734098,0.32414089641256894,840.0
0.8960017396752993,62.0,0.20249526685472719,0.31177892076906805,844.0
0.36531643648860884,61.0,0.18061394943296427,0.20899299477770425,848.0
0.5127232892774656,61.0,0.1765086006670569,0.2128314298994947,852.0
0.4719727327589129,61.0,0.16023024946459846,0.24038569668200344,856.0
0.9559007481534462,61.0,0.1481294989193673,0.2258973343975787,860.0
0.34491888913514746,74.0,0.2657243837046471,0.19932100120090315,864.0
0.4929291809724721,96.0,0.2448149057910203,0.20710967080015796,868.0
0.3689394896477461,100.0,0.1881772533221458,0.13015139703206036,872.0
0.3555510612463372,99.0,0.16937497292830586,0.12415153686527522,876.0
0.2687966404388649,99.0,0.16216501719710452,0.11678432239403709,880.0
0.6842066444986468,116.0,0.16169150995588047,0.1342898682868198,884.0
1.1239215823378963,122.0,inf,0.16411911757535708,888.0
1.3238750011098723,141.0,inf,0.24255613970235074,892.0
0.9982764141452021,156.0,0.14772000431652046,0.13845590683202996,896.0
1.286696571460174,155.0,0.13509074856908723,0.16538683846364072,900.0
1.0182962871894434,154.0,0.1267340753365028,0.15959337891061007,904.0
1.039972892910656,153.0,0.12455818159683386,0.16885610250087743,908.0
1.0553093764979344,154.0,0.10939809338537534,0.1210034575930783,912.0
1.1743017478200783,153.0,0.10843503828799941,0.1236590094175091,916.0
1.1759598637278565,167.0,0.11420290458440704,0.19222063856168217,920.0
1.5374069797618342,203.0,0.16664714753024568,0.16763023713677275,924.0
1.6317991205594606,207.0,0.15640013430694769,0.1534607696351669,928.0
1.16356459789705,205.0,0.1341941460681266,0.12922969616474603,932.0
0.9695051479666467,206.0,0.12773817695571718,0.12111760581401823,936.0
1.511020759533224,202.0,0.11217935887009087,0.1127784114714657,940.0
1.4744418514705058,205.0,0.09973421531935675,0.11684924911165259,944.0
1.4483247855214856,201.0,0.09671864734784746,0.10341227907221338,948.0
1.3556504571585644,201.0,0.08719832138647295,0.09201610152773779,952.0
1.3000628443187094,203.0,0.10024339494966719,0.1004601564006945,956.0
1.2776782405581764,229.0,0.21425226876645762,0.09093397497544818,960.0
1.2601005920228805,235.0,0.22980644124398442,0.07052827317049608,964.0
1.3533062605930373,235.0,0.2132987365779505,0.06735108803376894,968.0
1.4790595946774794,238.0,0.2274704935439191,0.08068899986823944,972.0
1.4925100602535344,248.0,0.25344962765702905,0.06620369382044222,976.0
1.7463995203947482,246.0,0.23679032402220146,0.06345264329251875,980.0
1.5531183358391418,255.0,0.22085679091427238,0.06479598287969102,984.0
1.6231076080984799,262.0,0.19868042359289587,0.07833874397927013,988.0
1.5679058168144933,265.0,0.18361181477086314,0.06518179072366603,992.0
1.48940920475799,261.0,0.17854304371893656,0.0700633568103463,996.0
1.5194402860881258,263.0,0.1685463252946041,0.06784023264192625,1000.0
1.4795554120808947,276.0,0.16306575022559022,0.06983931891713795,1004.0
1.481815558823011,291.0,0.1465948266793384,0.06657935998116421,1008.0
1.6501704007817475,303.0,0.13769761344334827,0.0760642838680585,1012.0
1.7147978994081605,318.0,0.12761978906176832,0.07342136999789961,1016.0
1.8090817596372446,324.0,inf,0.08055855787486281,1020.0
1.9770279135784985,324.0,inf,0.08689477902249586,1024.0
2.172062664062007,335.0,0.11505859676481107,0.09460845240329077,1028.0
2.213639973781956,339.0,0.11055055940938181,0.07354676414240358,1032.0
2.353282740139692,354.0,0.1078162562452857,0.07141132037291979,1036.0
2.214026054542046,352.0,0.10747457237570872,0.07271551197763076,1040.0
1.96063867441117,381.0,0.1032032022005845,0.11991444651842322,1044.0
1.9402153703722342,402.0,0.09428640891434831,0.1198928641802498,1048.0
2.030987491229606,394.0,0.09156792663170114,0.10478774649331977,1052.0
1.7858553208860022,398.0,0.08237838313130827,0.10463615290318229,1056.0
1.9312876557448395,405.0,0.08918832505305017,0.0862789945701803,1060.0
1.7098264857399754,410.0,0.08032303786426058,0.07350743762191427,1064.0
1.9295178970214033,414.0,0.08529801631284603,0.08607766761452124,1068.0
1.7583284663541294,428.0,0.09211582793317745,0.08002957760152618,1072.0
1.6865331503058518,436.0,0.0853611695704865,0.07916503798291731,1076.0
1.7105883179139134,439.0,0.0820074417821499,0.0710299428939861,1080.0
1.597920014359935,437.0,0.07790224841313714,0.05765058531389691,1084.0
1.5244614756966886,449.0,0.07713271274339036,0.05972522439891454,1088.0
1.4928413392371385,456.0,0.07597671375523073,0.059304969407126464,1092.0
1.5243099796292432,462.0,0.0739890485423044,0.054689592556564054,1096.0
1.4518076896176566,461.0,0.06822672250842554,0.05642351881684274,1100.0
1.4664003308916709,472.0,0.07270783437473385,0.062358450147795196,1104.0
1.430387473247622,484.0,inf,0.060045834869551624,1108.0
1.5255141913212111,483.0,0.07370806569102878,0.061652484241090696,1112.0
1.5522739080681411,484.0,0.06815714532428135,0.05094835749725994,1116.0
1.5670273604823155,503.0,0.06665396418331294,0.08541005383949313,1120.0
1.4767359345471278,493.0,0.06319005934019067,0.05474948362019798,1124.0
1.5255501585984879,505.0,0.067043184397543,0.05358908312527659,1128.0
1.523015085666433,508.0,0.06880456337577673,0.06112152060869047,1132.0
1.5011671951817915,523.0,0.07905406087413697,0.0503636735449195,1136.0
1.5060934648095636,517.0,0.07396113358703366,0.05590689526707045,1140.0
1.5651902663425004,531.0,0.07312254192696457,0.05179210883240995,1144.0
1.4741772722044344,538.0,0.06906666992006777,0.05700038954531493,1148.0
1.509778829423782,549.0,0.06410598204207225,0.05301345575390177,1152.0
1.531296047406113,542.0,0.061194252442120206,0.0532398504831403,1156.0
1.485811554609703,540.0,0.058190033484589086,0.03961142392725093,1160.0
1.4927011110805162,538.0,0.055785563301196266,0.04317472825129462,1164.0
1.3900986070809183,556.0,0.05376871281257627,0.046155958339757545,1168.0
1.679311368554989,564.0,0.05454747087560434,0.044852053176885766,1172.0
1.7228188310793098,565.0,0.05185901382958165,0.040211432147308025,1176.0
1.74456964289442,563.0,0.050120242029227074,0.04275949139485796,1180.0
1.914978427909435,557.0,0.04920822840971607,0.03993218379277075,1184.0
1.9953514046371785,557.0,0.049036361852107975,0.0436094992966977,1188.0
2.1530954863368716,558.0,0.047455187015978215,0.045087687912714725,1192.0
2.3928035879827645,553.0,0.046831906401404305,0.04537580705759433,1196.0
2.7790707419668825,549.0,0.04859027597395387,0.0553233593254533,1200.0
3.2551689175533944,551.0,0.049456607961603574,0.07289075683271813,1204.0
4.08945817525233,554.0,0.24693481414028548,0.09851798286183355,1208.0
5.342491952266465,564.0,0.3279883833285635,0.1489928868025046,1212.0
5.753649312418441,555.0,0.3112906765336718,0.17213373913317984,1216.0
5.2135684674479785,562.0,0.30250715896267943,0.12108041485771708,1220.0
4.644050060630001,573.0,0.2708522958464249,0.1315675155914276,1224.0
4.147459664390282,565.0,0.31348300808226115,0.0874637161871963,1228.0
3.805148638732138,565.0,0.2962527733278704,0.06792983582602528,1232.0
3.7133903102090597,564.0,0.2583218088264641,0.05280203246575002,1236.0
3.6063312655464212,561.0,0.24170631696655662,0.04730450247484302,1240.0
3.2917536755533248,562.0,0.22410163098686733,0.052824685357096696,1244.0
2.9322676006606705,571.0,0.2200501901874713,0.10488450595930081,1248.0
2.7919572765671914,572.0,0.19381022015091023,0.05258149665227115,1252.0
2.5300398401219186,564.0,0.16582628910348512,0.05088647016436718,1256.0
2.27511617350302,569.0,0.15546937839349462,0.04409750160961449,1260.0
2.080952553580522,564.0,0.14302822929199502,0.044898196562180887,1264.0
2.0051462942256335,565.0,0.1342712516452173,0.04388721577649248,1268.0
1.9428550715934723,564.0,0.12974612553609158,0.03266269042028591,1272.0
1.8462562735770598,559.0,0.1273407580233728,0.027638950201820497,1276.0
1.8364046295733598,557.0,0.11992372445821463,0.03368827068811958,1280.0
1.7792937624833025,559.0,0.11309356330010888,0.028930832327297987,1284.0
1.7572682269391688,550.0,0.10718905469468323,0.027761879759856684,1288.0
1.799234191630049,558.0,0.10238938665462895,0.022759299993698932,1292.0
1.7371260690084402,552.0,0.09986583749425691,0.02772326623753066,1296.0
1.791356901499793,545.0,0.09778177661928242,0.02556352585323552,1300.0
1.7591263269836253,550.0,0.09259050477692478,0.031427413883313084,1304.0
1.8211757761781866,550.0,0.09337772746874445,0.027179877688829734,1308.0
1.7275413199861798,539.0,0.08960909357149732,0.027204903038926195,1312.0
1.7036500293761492,554.0,0.09590408176011742,0.030884461751284502,1316.0
1.6509552530482867,557.0,0.09323204583079397,0.027393958143307636,1320.0
1.6563275586780006,553.0,0.09067899595260213,0.03884270639963013,1324.0
1.6985431278899181,565.0,inf,0.0372131309500319,1328.0
1.702482398726006,559.0,0.08766197118745972,0.0267546755972745,1332.0
1.743104165681302,563.0,0.09028760709690671,0.03013566801208806,1336.0
1.6738029541306396,560.0,0.08742529875794346,0.028906662022849968,1340.0
1.706638118018493,558.0,0.0844482907025687,0.029070584928968874,1344.0
1.6554721927857614,555.0,0.08651594532399931,0.029687553117627344,1348.0
1.591868214044559,556.0,0.08489986963073005,0.028143927874198817,1352.0
1.6175363578862374,551.0,0.07947313029890125,0.027777851169905873,1356.0
1.562964987533208,548.0,0.08071672581283969,0.024956586900994303,1360.0
1.5731188437916594,553.0,0.07890176311781778,0.02720808254704463,1364.0
1.5811958940706483,549.0,0.07550877673940937,0.028076802348615527,1368.0
1.5822415982859925,549.0,0.07505422541133552,0.023919432769641785,1372.0
1.6224476836997044,541.0,0.07464170782394944,0.023358123641572075,1376.0
1.645085888543262,544.0,0.07106594258695825,0.026835010751836055,1380.0
1.702845913803897,541.0,0.07285378787878972,0.024316343821955393,1384.0
1.7606591545802828,541.0,0.07303507552774792,0.05218473447217878,1388.0
1.8882980462447057,539.0,0.07284918295362067,0.0251635064841112,1392.0
1.9941520161389643,541.0,0.07458804481605914,0.039041323516556294,1396.0
2.031387904560163,547.0,0.07234843948257516,0.04716643420183668,1400.0
1.9959661295759852,548.0,0.0743362709013432,0.051429820867448725,1404.0
1.8253037163946968,548.0,0.07186381487628066,0.03905045998680913,1408.0
1.7185934142799077,534.0,0.07195449362312496,0.045051037129632134,1412.0
1.7168094797863416,547.0,0.06869541789955168,0.04799408521219842,1416.0
1.6794873869015468,539.0,0.06442153786442371,0.0458883010325736,1420.0
1.6446197809685987,540.0,0.06499522425103987,0.039947883110780916,1424.0
1.5564203227989832,537.0,0.06395170584898553,0.05158019850559254,1428.0
1.5210400016725174,537.0,0.061721340740054816,0.02517102404825416,1432.0
1.4731956463293137,532.0,0.060993043775295686,0.03423601447759951,1436.0
1.4672547199196846,531.0,0.05944580636807401,0.028004058051337485,1440.0
1.4429802163223968,532.0,0.060256232459645905,0.035529750188089536,1444.0
1.4233757399966178,531.0,0.05749721617837176,0.03252998638002449,1448.0
1.4045400987185959,530.0,0.05728885282246932,0.02816340702652768,1452.0
1.4663889538972077,529.0,0.05749908960648487,0.027504665696788937,1456.0
1.4500571216966518,526.0,0.05707515474992229,0.02442941870779752,1460.0
1.4276369891729939,518.0,0.0581444273481701,0.022247711173335932,1464.0
1.4070027246394587,523.0,0.057162129884707265,0.02737937549601699,1468.0
1.4319012192209457,524.0,0.05526901595030191,0.02734382183266346,1472.0
1.4488856352234047,519.0,0.056993687649793776,0.021757126299244863,1476.0
1.4374619237505473,520.0,0.05742396808030141,0.02320044516163899,1480.0
1.4727684292862562,514.0,0.0632713120233103,0.022732278120051182,1484.0
1.414405749397392,517.0,0.05794272137499331,0.026827220338016503,1488.0
1.47817116933061,515.0,0.05624349862220766,0.023237056113478066,1492.0
1.478627909086299,512.0,0.054673105359433635,0.024103829047588354,1496.0
1.453471356305724,513.0,0.055824423120941935,0.022475759804260767,1500.0
1.4453333691878643,509.0,0.05580413036221177,0.024689337864897232,1504.0
1.5100324327027341,509.0,0.05480337432954749,0.027235802273804573,1508.0
1.5097988966801195,509.0,0.05630043878729552,0.025814830789684915,1512.0
1.5883385838413855,502.0,0.059682745670889256,0.02938952724399048,1516.0
1.684336842305401,508.0,0.06345293642312384,0.028689114747348962,1520.0
1.7690699563947956,502.0,0.05794041014311167,0.03297967303905262,1524.0
1.8719635448043803,502.0,0.05921156794417446,0.03269199725491026,1528.0
2.097322946813138,502.0,0.05758918728554713,0.03246756229091578,1532.0
2.3428054479116907,499.0,0.062035939355196926,0.03913579172129144,1536.0
2.62542255564034,500.0,0.061250811240625765,0.04125238455485101,1540.0
2.9820419265137565,496.0,0.06304164008990175,0.05561377040132828,1544.0
3.150891058493142,495.0,0.06658024318773868,0.07166900472078694,1548.0
2.978183627128601,494.0,0.06396941310957875,0.05979352783652134,1552.0
2.752456145732111,502.0,inf,0.06289212660760268,1556.0
2.432458914446072,503.0,0.3557283417945491,0.049425323377444236,1560.0
2.17442902423946,502.0,0.3334159710103662,0.03859095694180463,1564.0
2.0379369451403617,500.0,0.3095701043782185,0.047690468916955116,1568.0
1.8797519787817536,499.0,0.29879268174287926,0.03297019261884096,1572.0
1.7614315656762205,499.0,0.2658062950529217,0.027829257521143562,1576.0
1.6714887278570496,497.0,0.26987768676398394,0.026845097614745735,1580.0
1.6301078544514864,494.0,0.24556049546682565,0.02714020130068359,1584.0
1.5776764694676708,494.0,0.23099798640549105,0.026935619799313644,1588.0
1.576353129691849,495.0,0.22620962697611838,0.025583669438466603,1592.0
1.538386239932508,490.0,0.2186537583674939,0.022726168509284418,1596.0
1.4764477805729552,491.0,0.21065010926911412,0.026018553430034067,1600.0
1.5038307314613444,491.0,0.19616472854898587,0.025280576294554293,1604.0
1.4680322770473888,486.0,0.20620462723736027,0.024003821383000338,1608.0
1.4914292121902109,500.0,0.19532653022836458,0.04233989150578705,1612.0
1.5560946234496207,491.0,0.19054623185172678,0.03281816288286919,1616.0
1.5326737781776296,496.0,0.18246217195091116,0.04767988981162267,1620.0
1.4051206909044824,495.0,0.17292784856034527,0.15775186353392154,1624.0
1.478450591302654,494.0,0.16468889199417833,0.03134116725564324,1628.0
1.478684873777253,489.0,0.16859897713152716,0.02583515360724259,1632.0
1.5797840985042744,491.0,0.16035373057540434,0.028569409342067247,1636.0
1.576310542056231,492.0,0.15480746417579,0.0301504836156197,1640.0
1.5176072915701708,486.0,0.14907260475443287,0.02619142008025678,1644.0
1.4897738738376418,486.0,0.1537563827343533,0.02358323897047549,1648.0
1.4299884984788207,485.0,0.14877896035311577,0.026116377206962908,1652.0
1.4464464559080175,487.0,0.15310114395942995,0.0238999629223567,1656.0
1.438792353584653,483.0,0.14682773574814406,0.023693601698443475,1660.0
1.4158982405384917,482.0,0.13851112576756158,0.029090722131809518,1664.0
1.4323775071961184,480.0,0.14152475959959004,0.023797995347894264,1668.0
1.353846023211608,481.0,0.13988596179934296,0.02485878579972752,1672.0
1.3762865723948536,478.0,0.13602340671141783,0.021176421959909972,1676.0
1.282322304851065,480.0,0.13005256419696062,0.02133611670671437,1680.0
1.2778176024619035,474.0,0.1280740376344297,0.022396148621971063,1684.0
1.2611043016555943,474.0,0.1328163874959127,0.0238117995239583,1688.0
1.2168557837613285,477.0,0.12255695424919844,0.022646204310193038,1692.0
1.2500157933262022,471.0,0.12252496708846657,0.020627496425517616,1696.0
1.2241653202006677,471.0,0.12659530063275873,0.024888065555741336,1700.0
1.2469092813415168,472.0,0.12026336747559284,0.0265023607011697,1704.0
1.2480874593436893,471.0,0.1200287648870776,0.021747810372275165,1708.0
1.2199883447376205,469.0,0.1241046421177076,0.02640187927314215,1712.0
1.2361841583764681,465.0,0.11820397897966983,0.024214405851922735,1716.0
1.1989957065954964,469.0,0.1177481754731033,0.02236947871385123,1720.0
1.2058107169351004,467.0,0.1178391913509696,0.02228882498009392,1724.0
1.1816464473918915,464.0,0.1185167037769953,0.025885563144251625,1728.0
1.2191624982984035,462.0,0.11803498343176155,0.020518170120819145,1732.0
1.2596923366306176,461.0,0.11787099136188815,0.025049005697815072,1736.0
1.2043966444824736,463.0,0.12283403013037193,0.03176912666777446,1740.0
1.2304677441878515,459.0,0.11785861192697925,0.020910501260015365,1744.0
1.2458500522158407,459.0,0.11710955221716685,0.023747580485627248,1748.0
1.2209967614948358,457.0,0.11710943257362055,0.02438402678288673,1752.0
1.1905173322418194,457.0,0.11151293993620431,0.021420215584968427,1756.0
1.2111731230822194,458.0,0.11144256075208425,0.02364121205184977,1760.0
1.1682800276869878,451.0,0.10742356640785052,0.02417121477787108,1764.0
1.1394600251825242,453.0,0.11026472931967005,0.02396168925868318,1768.0
1.1299792517123646,456.0,0.1087588102991191,0.023392785960238145,1772.0
1.177505723663841,455.0,0.10870461254218597,0.02110396888164867,1776.0
1.2135953875133274,446.0,0.10969094553557744,0.01925904550030017,1780.0
1.149880976987853,448.0,0.10745844597808735,0.019978923074152208,1784.0
1.1597546194710873,453.0,0.10602670988227142,0.019063334666442073,1788.0
1.1557907450818614,445.0,0.10142368494649186,0.021656140065712533,1792.0
1.1734144265892064,449.0,0.10520992506324471,0.02329768146363327,1796.0
1.0913479824552552,443.0,0.10902594780649784,0.023625483388665644,1800.0
1.1005543843830514,446.0,0.10718664715111108,0.029547899339313805,1804.0
1.0807250847295768,443.0,0.10035014954588177,0.024584350604743847,1808.0
1.1008120312581502,446.0,0.1044344842476649,0.021675938009360296,1812.0
1.1059039677216855,438.0,0.10447850662585689,0.022835029399035558,1816.0
1.0779054221355808,442.0,0.09747935414915164,0.02262770018838105,1820.0
1.086522899644803,437.0,0.10425677005030963,0.022921932823156813,1824.0
1.036203649794526,439.0,0.09758577488202216,0.02254845849347115,1828.0
1.1029588461996198,444.0,0.1038560387775603,0.025122010800143802,1832.0
1.131442627352145,432.0,0.10583861774062257,0.021075595878980148,1836.0
1.1100223150078943,441.0,0.09888752400600986,0.02155872689022189,1840.0
1.1259659261192643,432.0,0.10412377973543177,0.021584213473577755,1844.0
1.1425012783360025,438.0,0.0999816864869578,0.023559342593133484,1848.0
1.1966280359644876,430.0,0.10602719215845817,0.0213184411657151,1852.0
1.2013248998835613,432.0,0.1012821316993746,0.021854435315196825,1856.0
1.1839699648320674,430.0,0.10320001362954208,0.022436697557617902,1860.0
1.217213015133206,434.0,0.10971983194548902,0.022851797253334298,1864.0
1.200165980072184,440.0,0.10420714266888427,0.029168998508317712,1868.0
1.2619267838412482,437.0,0.10992776292981554,0.02390406329184297,1872.0
1.2374164908603429,438.0,0.10617559806121117,0.0296189763068561,1876.0
1.289650339718669,436.0,0.10538136340005191,0.0280177282999511,1880.0
1.360274270160069,443.0,0.3161644069982169,0.03248515431921779,1884.0
1.441893044886625,441.0,0.24171681035454476,0.033694921511765064,1888.0
1.4821684272723368,449.0,0.23358484127486395,0.03257703241631139,1892.0
1.60233181261498,437.0,0.22683509809606253,0.03225568894440947,1896.0
1.6514023816975003,440.0,0.22436372637233648,0.029760600876645418,1900.0
1.6562733487957975,439.0,0.2090595003178038,0.030551252766546244,1904.0
1.6136695387271733,442.0,0.20302534631147626,0.03093131573752896,1908.0
1.505300475040438,437.0,0.2052626976838557,0.03178668860351619,1912.0
1.4306821643574734,438.0,0.19681345427991906,0.028194797927369796,1916.0
1.3803329676837073,433.0,0.1905259004963693,0.029895316038251636,1920.0
1.281955513459403,434.0,0.17871983892064502,0.0299832573602781,1924.0
1.2947829857056592,434.0,0.17664711340665604,0.0277101022009807,1928.0
1.1884024708379086,433.0,0.17097558106290028,0.030894208261175622,1932.0
1.1482716430232411,433.0,0.1632701353888962,0.027293721748068378,1936.0
1.1006098506928876,430.0,0.15791870749739198,0.026146300864646907,1940.0
1.0966660251015508,431.0,0.15120698779777328,0.027372749916591346,1944.0
1.0709434605858303,431.0,0.14812753504623297,0.025736124997182835,1948.0
1.0605361967071856,429.0,0.14911906325436866,0.02477446425819502,1952.0
1.028077551851345,428.0,0.1415198360711765,0.025553728162788527,1956.0
1.0244663666292537,427.0,0.1415788198662948,0.024352463004885395,1960.0
1.0199193314944996,425.0,0.13536019082389883,0.02598807543424311,1964.0
1.0158644331841613,427.0,0.1317944570983211,0.022291438872275703,1968.0
0.9407663659975283,426.0,0.1354337415402909,0.02872336371307194,1972.0
1.009125636721399,424.0,0.13669812375560486,0.02433236775535926,1976.0
0.9738185455226842,426.0,0.132763515058922,0.023164416514242066,1980.0
0.968951514500982,418.0,0.13325811249034847,0.02559760581899355,1984.0
1.0022724408196229,421.0,0.12680248851584214,0.021835275424035332,1988.0
0.9398412855603067,421.0,0.12476716973475306,0.02492809821707765,1992.0
0.930088449100606,419.0,0.12615868209363837,0.024022651721489718,1996.0
0.9641514832251951,418.0,0.1277550828074907,0.02426760626684324,2000.0
0.9879498197354217,421.0,0.12608874876843829,0.02373811440944107,2004.0
0.9673023953360225,412.0,0.12259519544401996,0.024338865855970844,2008.0
0.9511974505618966,416.0,0.11902060710513301,0.02362871975530639,2012.0
0.954129101859317,420.0,0.12374349193843526,0.02317085357915371,2016.0
0.9550400483172115,410.0,0.12047448402505574,0.024016086311570182,2020.0
0.8976345408124378,415.0,0.1123276348830667,0.023790352263169064,2024.0
0.9256100944409039,416.0,0.1162525660593181,0.023967040500461414,2028.0
0.9059152344592137,404.0,0.11295834830080446,0.02349441302408458,2032.0
0.9669918785238917,421.0,0.1139156093623769,0.02199427740137186,2036.0
0.9151315307221776,407.0,0.11808371361772411,0.025000942662966222,2040.0
0.9453960832363236,409.0,0.11154648756769235,0.024300770083037982,2044.0
0.9723051154671788,409.0,0.11479279821912323,0.02426921914394793,2048.0
0.9128514479081894,406.0,0.10898297794846175,0.024377957702148293,2052.0
0.9310389275333899,408.0,0.11712046066657639,0.025691682273372648,2056.0
0.933863667506116,404.0,0.1108591092758508,0.02600388963492349,2060.0
0.9631544829535237,409.0,0.1135912299115068,0.024069405109755984,2064.0
0.9288656809158734,402.0,0.11578543353107208,0.02746823919544083,2068.0
0.9642975166430835,406.0,0.11079228628320657,0.023753945380282842,2072.0
0.9163035547383773,405.0,0.1157056024095173,0.02621290793809656,2076.0
0.9224371368438006,400.0,0.11362625950118735,0.025533966066490908,2080.0
0.9215773190348753,406.0,0.10801163778138712,0.024488469970332882,2084.0
0.9302083444513175,399.0,0.11296671381740177,0.026584947143684548,2088.0
0.9117091292637384,397.0,0.11188729742263806,0.02512943281658674,2092.0
0.9167521012078348,401.0,0.10852079393654496,0.0238984921741194,2096.0
0.933523800802933,399.0,0.1145333896834577,0.023557926000863302,2100.0
0.8975106365509538,397.0,0.10871147474035649,0.02762461026007822,2104.0
0.8635645790250799,397.0,0.10632923039635919,0.02614904376749645,2108.0
0.8218712155534454,399.0,0.10576719606902237,0.02699318922698385,2112.0
0.8346981927564349,396.0,0.11000750989991452,0.02838039762185669,2116.0
0.8093076002362362,396.0,0.10429952545183209,0.027289074044180402,2120.0
0.8539626566014549,387.0,0.1055374326127137,0.025063227149318686,2124.0
0.8587139507918619,400.0,0.10620137630009836,0.028638708058505675,2128.0
0.8508167346114222,395.0,0.10347495211481676,0.025529659291495296,2132.0
0.8640248334735555,391.0,0.10553006696437922,0.02551808854754638,2136.0
0.7995036027211812,388.0,0.10173563648708471,0.028637129045476224,2140.0
0.8174720054462726,389.0,0.10518890399734336,0.025870972871022264,2144.0
0.7813716854458463,388.0,0.10310372184890339,0.029556344950593585,2148.0
0.8159603453336322,392.0,0.10315375851789856,0.027262770342749116,2152.0
0.8145014753278631,390.0,0.10129852148970742,0.02742018470614877,2156.0
0.8731462526922078,387.0,0.12242270815942853,0.03411940238689183,2160.0
0.9691518162189009,391.0,0.5558767496111384,0.10954124691846313,2164.0
0.7099502331332157,380.0,inf,0.07147972998673928,2168.0
0.8051259505978607,376.0,0.1004747579556823,0.024997914128602233,2172.0
0.8168632244552545,376.0,0.09847983995690722,0.025175851398023558,2176.0
